,user_name,user_elite,stars,review,user_date,user_friends,user_reviews,user_photos,user_url
898,Ashley S.,0.0,4,"Expect a long wait, but it's considered to be the best pizza in NYC so it's at least worth a try!",8/12/2015,328,273,122,wGKTh7BbTIse2mx7LxTmhQ
899,Scrumphsus B.,0.0,3,"Di Fara's. Diehard pizza aficionados swear it's the best pizza in NYC, if not the world.Ranked near the top of numerous polls as the pizza to beat, Di Fara's claim to fame is the uncomplicated use of quality ingredients as well as the tender loving care given to each pie by Dom DeMarco, an old-school pizzamaker.The first time I heard about this pizza institution was back in 2009. Many plans to taste this mythical pizza were made throughout the years, then quickly scrapped because of its inconvenient location deep in the heart of Brooklyn.My chance finally came in the fall of 2012. My friend Doug was moving to LA and requested a pilgrimage to this pizza mecca. Accompanied by Sam, a fellow pizza lover, we set off on our trek via the Q train.We must have arrived at an off-peak time because the excruciatingly long line mentioned on Yelp was non-existent. As we stepped into the restaurant, we were transported back in time. Framed reviews and magazine articles of decades past adorned the faded green walls, creating a sense of history and legitimacy. Fragrant basil greeted us at the counter as we placed our order of one Di Fara Classic Pie (sausage, bell peppers, mushrooms, and onions). In hindsight, we should have ordered a plain cheese pie, a mistake that we didn't realize until later. Watching a master like Dom at work with pizzas was an honor. His movements were deliberate with no action going to waste. Forming the dough from scratch, ladling the fresh tomato sauce, scattering the cheese and toppings and placing it delicately into the oven...these were all actions he must have performed thousands of times and perfected down to a science. The whole process was conducted in silence, interrupted by the occasional grunt of approval as Dom passes the pizza to the welcoming hands of hungry customers - many who have braved the 1 hr travel time and 1 hr waiting time.After 30 minutes, our pizza was ready. Our anticipation crescendoed as we saw him scatter the fresh basil leaves and top the pizza with a few streaks of extra virgin olive oil - the final strokes of his masterpiece.Carrying it carefully to the table, we let the pizza rest a bit, the basil still quivering slightly from the bubbling cheese underneath. Unable to deny our desire any longer, we tore into it.The fresh sauce, pillowy dough, and crispy, charred crust were mouth-wateringly delicious. The mild acidity from the sauce complemented the savory cheese. Unfortunately, the water content from the onions and bell peppers, coupled with the streaks of olive oil resulted in a limp, soggy slice which served as a slip-n-slide for the cheese to slide on our plates with a soft thud.A puddle of oil pooled on our plates as we switched to knife and fork since folding the pizza was no longer a viable option.My lofty expectations were dashed to pieces as I stewed in silence and finished the slice with a swig of Pepsi. But that wasn't enough to wash out the taste of disappointment.The only way to right this wrong was to double down and visit another pizza joint nearby in Bensonhurst: L&B Spumoni Gardens.For additional pictures, please visit (scrumphsus.com/blog/di-f…)",12/1/2016,1,21,71,l_m3aNop7F_s8bq9Ww5UAA
900,Matthew B.,0.0,5,"Just great. The fresh basil and olive oil send this over the edge for me. And as a bonus, you can see Dom handle the metal Sicilian trays right from the oven with his bare hands. Is he even human, or just an ethereal spirit sent here to share greatness?",12/10/2016,104,4,0,DqZiq4_HtjRiJpiOXgWx7Q
901,Maher K.,0.0,5,"Pizza lovers must make the journey to Di Fara's at least once. The pies, both square and regular, are perfect in their own ways. Personally, I prefer the square because the sauce and toppings can fully be enjoyed, while the regular is great to enjoy just the basil and cheese as the main element. Best thing about these pies are the hand prints baked into the crust from Dom personally rounding out the dough.    To all those saying that the pizza in Italy is better, remember this is CLASSIC NEW YORK STYLE PIZZA. Not Neapolitan, not al taglio, & not Sicilian. Di Fara's is the definitive New York Style Pizza Parlor. Places like Di Fara's help remind why and how pizza has become a stable of American cuisine.       The wait is just as long as the trip for me, but it is always worth it. Dom is the pizza maestro.",3/23/2016,2,25,6,3z9XOE7p03Ez_t4Tui25cw
902,Nicole S.,1.0,1,"I went based on the all the GREAT reviews.  It took over two hours.  There is one old guy that does everything.  I must say I was impressed that he took the pizza's out of the oven with his bare hands.  He was SUPER slow and it was SUPER crowded.  For that reason alone I would never go back.  After all that hype and wait, I couldn't wait to eat.  It was mediocre pizza at best.  I have had better.  I was soooooo disappointed.  It was edible but truly was not as good as everyone raved about.  I really wanted to like it since this place is like 5 minutes from my house but I would never go back.  It wasn't worth it.",9/7/2015,97,189,12,UCLF5p38lbSbaw0GyOaVjg
903,Frankie M.,1.0,2,I went on a Friday afternoon and the wait was only 35 minutes for a slice. Someone waiting for a pie had a good hour and all tables were full. There is limited seating...The ingredients were definitely fresh but it is overpriced for the flavor. It was just missing something or a few things.,3/26/2014,27,135,188,uJIxSnl-XVdJPSFfDpccoQ
904,Bakchun K.,1.0,3,"When I saw the reviews for this place and heard stories from friends, I had the Macaulay Culkin face from Home Alone - OMG, I'm not going to wait an hour to hour and a half for pizza.  But i decided to go one day since this is supposedly the best pizza in NYC.  I went there on a Wednesday night at 6:40PM and I indeed have an OMG face, see below:Regular pie - $28 (looks like they raised the price from $25)Drinks for 2 - $3Gas to get there - $0.57Waiting on line - What line? NO LINE - PRICELESSWhat is true? They have 1 guy making the pizza.A pie is really small, 2 people can easily finish it.The slices are small, thin crust.How he makes the pizza?All ingredients are imported except for the green leaves.  He makes it with the cheese, tomato sauce and dough, after the pizza is done and taken out of the oven, he puts olive oil and basil leaves on top.  How it tastes?Not salty, the cheese didn't emit as much oil like most other places. Different than most pizza joints, but it was good.  The dough was crispy and done perfectly.  Would I come back?I wouldn't try my luck again, what are the chances that I come back and there is no line.  It's not a wow place for revisiting but if a group of friends want to come, i'll consider it.  So far it's closed on Mondays and Tuesdays.  They can change the schedule but call to check.There is limited seating tables.",10/10/2013,75,522,1156,ml8VRTkq0CtEWKkDvOsEXQ
905,J G.,0.0,4,Wow. When I first approached the corner their was a line in front of the door which said order through the side window. I waited ten minutes behind at least ten people. After I put my order in another fifteen people showed up. I can't describe it but you have to try it yourself to believe. It melts in your mouth and the only thing that comes to mind is woooow. I said it twice over five minutes. I wished the two slices could have been  more. The cost is high including in time waiting but it is well worth it. I would have given four and half but yelp won't allow. The half off is because of the cost. But when you are as good as this place is people will beat a path too your door.,7/24/2015,29,18,16,kAlXnNsGoarXFvYwhaVtYw
906,Ms P.,0.0,1,Ordered a pepperoni round pie with Uber eats. Delivery time was as stated. The pie was awful!!  The taste was spoiled by someone dousing Parmesan cheese all over the pie making it ultimately to salty and not allowing for the flavors from the sauce to come thru.  Could not eat more than one slice. The pie was intolerable and thrown away. Waste!! To expensive to try again.  Huge Dissapointment!!!!,3/20/2017,2,26,107,8wEUepuG5XJzJWhbFZIImA
907,Lenny Y.,0.0,5,"Di Fara Pizza is more of an experience, than a pizza restaurant.The place is not fancy (and I'm generous here), the lines are huge (1 hr wait is common) and location is generic.The pizza itself is a slice of heaven though. But what really makes it a 5-star review is the experience - come here when you are not in a rush and stand in line... place an order and watch Dom do his magic - every pie made from scratch, watch him roll and toss the dough, slice fresh veggies, cut up and shred mozzarella, spread home-made sauce, cut fresh basil and pop it in the oven. When it comes out - you are exhausted, hungry and that first bite is pure sex on the plate. You can really taste the love in the pizza.PS. Don't come if you are looking for atmosphere\service, fast food prep\delivery, etc. This is a 1hr+ experience, with pizza being the star and Dom being the magician.",3/7/2016,5,81,158,A9IrqcxcaOU-pYU5gROGWA
908,Robin G.,0.0,1,"I grew up 2 blocks from this pizzeria. It used to be a very relaxed neighborhood hang-out where you could get a good slice any day--even every day! Over the years, every time I saw it on the cover of ""Time Out NY"" I cringed. Not because the pizza is bad (it's good, although it's way fancier now than it was back then--Dom puts on a show) but because, well--""there goes the neighborhood.""  Now it is a tourist destination known to have the best pizza, period. And now the pizza is fancy with 3 types of fresh mozzerela and fresh basil. The basil is a nice improvement, but now it doesn't make sense for anyone in the neighborhood to get pizza here. There are lines, sometimes tour buses. It's crazy.  And a basic slice is $4. If I went by and there was coincidentally no line (say, 11 am) I would say ""what an opportunity!"" and get a slice. But I don't bother anymore.The place makes me feel stupid. There are so many people waiting, and there's no formal line sometimes, they are just standing around waiting for a new pie to come out, and I feel like it's bad form to make eye contact with the staff in case they get the idea that you're impatient instead of lucky to be there. I just don't understand the etiquette and feel out of place.This could be fun for a tourist and/or a group of friends. I have seen back-packers lined up outside waiting for it to open, like they are on a pilgrimage. The pizza is actually quite good, and everyone is sort of buzzed because they feel like they're having this fun experience at a pizza shrine. But this spot is ruined for people like myself living in Midwood.I miss their old incarnation, but I wish them well. Clearly Dom doesn't need to work anymore but he enjoys it. Can you imagine becoming a pizza-making celebrity rock-star after eons of toiling in a regular family-run business!?! I have seen Dom interviewed and on documentaries and on the news for what he does.If you are looking for a very good basic slice of pizza, there is Smiley's or Smilers Pizza on the corner of 7th Ave and 9th Street in Park slope. It's right on top of the F train. I think it's open 24-hours, or late, at least. When I lived in Park Slope I noticed that kids from Bay Ridge  would travel there as a destination spot. I also like their slice with salad on it. Sounds gross but it's delish.",9/3/2015,2,11,0,N6BOEC60k7GTEfNajYZ5cw
909,Sonia I.,0.0,3,"First off the pizza is very good but NOT WORTH WAITING 2 HOURS FOR. Keep in mind I came here around 1pm on  Friday and I only waited about 10 minutes to actually place my order. The older gentleman really takes his time with each and every pie to make sure each is given special attention from shredding the mozzarella to cutting fresh basil to drizzling each with olive oil. Also they have a limited amount of ingedients you can get on each pizza, so you know everything they serve is very fresh and done well.With all that said the pizza is too expensive! I could see the price justification if it was in an expensive area or the restaurant itself was high end...but no. It's in midwood brooklyn and looks like it's never been renovated. The pizza is very good but this place gets 3 stars because it's too expensive and when you have to wait over 2 hours for a pie that literally takes 10 minutes to make I think that says a lot about your management. I can only imagine the line and wait on the weekends (shudders). Bless your heart if you have that amount of time and money to kill.",8/16/2015,4,34,3,hv7VXPZOzZi5xGEZuB26qg
910,Talha A.,0.0,5,"Lets cut to the chase im gonna make this real quick for u guys. Its overpriced, limited seating, terrible waiting time, but ya this place serves legit awesome ny pizza i mean this old man grows his basil leaves in his backyard for crying out loud. He puts his time and dedication in all of his pizzas",9/18/2016,48,32,0,eLSFwYoO5YCJTH9yAfvOKg
911,Marc W.,0.0,2,"This review isn't just for the pizza, it's for the location and atmosphere. Which to be honest, wasn't much to sneeze at. Service is terrible and the wait is unbearable, and for what? A piece of second rate pizza? A good lesson on how to treat your customer is recommended for this place.",8/18/2015,38,88,12,h8oKnWr-Ad5PRzSurYFYsw
912,Shelby C.,0.0,1,"Waited OVER 30 minutes for 2 slices of pizza, which were TOO small and TOO expensive in comparison to other NYC spots. Pizza should've been amazing considering the hassle, but just average. Even good pizza wouldn't make me want to come back here. For 2 slices and 2 cans of soda we paid $15 dollars, and left hungry. What's worse? The lady working there has no business in a restaurant. Flaky, slow, incapable of multi-tasking....this place left EVERYTHING to be desired.",9/11/2015,42,1,0,mhr17VJPmKpYG_8ArBWZGA
913,Laura I.,0.0,5,"This is the best pizza I've had in NYC. Yes, really.Jump on the Q and make a trip out of it.I say order a pie because once you have 2 slices you will want more. If you are time conscious, go the slice route and ask whether regular or square will be quickest. Enjoy a mexican coke or pepsi while you wait. The place is not much, but the pizza makes up for it.",4/22/2014,147,140,90,MdErOa5qA1fEAce72KD_Sw
914,Fiona C.,1.0,4,"Great slice made with tlc and time from someone who has been making pizzas for the last 50 yrs. As you watch him make your pizza in his kitchen, you kind of want to help him. You watch him stretch the dough, knead it with his experience; Spread sauce; Freshly grate cheese onto your pizza. This is not a place for you to order a number of pies to go. It's a place meant for you to eat your pizza fresh right after its done, kind of like how you're supposed to eat sashimi the moment its served. The thin foldable crust and cheese at first made the perfect bite. Then, the crust gets pretty hard to chew if you wait too long to eat it. The crust can also be a bit on the salty side and he could have possibly drizzled a bit too much olive oil for your liking. I enjoyed the regular and Sicilian slice, however, eat it fresh. Don't wait and let it go to waste. Cash only. Yes there is cola in a bottle.",1/31/2016,37,433,22,JNbVaQDDR-YmZ2-ZFHIhjQ
915,Julia T.,0.0,3,"Used to be significantly better about 8-9 years ago. Got a pie 2 weeks ago...def not the same. Dough was noticeably thicker than usual, the oil from the cheese didn't penetrate as well as it used to, the basil didn't even melt on properly, aaaaaand to top it all off, the pepperoni tasted strange. Didn't get the same level of enjoyment as I remember before. Maybe it was just off that one time? We may find out just yet.",11/17/2017,4,58,4,bqxbmuJUL4-Qe0nQJYLcGA
916,Iram C.,0.0,4,"I've come to notice this place due to the crowd and long lines it attracts.  It takes a while to get a pizza because they place it in the oven right in front of you.  I opted for any already ready one that just needed to be reheated in the oven since I did not want to wait too long.  It may not have been the best version, but I love pizza and my hungry belly enjoyed it.  Hope to come here again to try a freshly created version.",6/8/2017,7,3,0,_1yzZTvP7iJ41OOP0sY0ZQ
917,Ana C.,0.0,5,"This is indeed the best pizza in New York. Dom is the elderly gentleman who makes the pizzas and he takes his time to form and make each one. This is definitely not the place to go for a quick bite. Food: 5/5We waited for ~35 minutes for a regular pie and it was delicious. The ingredients are very fresh and tasty. Eat the pizza there or within 15 minutes!!! By the time we got it home, it had cooled and it was still delicious!!! (but imagine how yummy it would have been fresh)If you want a single regular slice you might be able to escape the wait. Sometimes they have them behind the counter. Service: 3/5It is really slow... I recommend sitting there and waiting for your pizza as I saw one person's pizza was given away because he wasn't there and he showed up right afterwards (too late for him) and had to wait extra 20 minutes. Atmosphere:5/5This place is really old and has a rustic/nostalgic feel to it. The walls are lined with all the reviews and awards it has received. Value: 4/5It was $28 for a regular pie (8 slices). This is an expensive pizza but it is the best pizza you'll ever have, so it balances it out. Plus it is better than Grimaldi's and I don't have to make that trek all the way to Downtown Brooklyn.",12/4/2013,161,218,432,EV8QWqgDnQ0FNv2pqcW1DA
918,Greg E.,0.0,4,good pizza. Love the crust but still like Apizza scholls in pdx better,2/17/2017,27,45,0,27VSa5BdiEdTBmCM79SDmA
919,Q S.,0.0,2,"REALLY one of those overrated and over advertised pizza spots by the social media, travel channels shows, and the general tourists that actually trekked all the way down here for $5 per slice pizza and long ass wait time and long lines of tourists. No one GOING to say they're wrong or made a bad choice about coming here to midwood just to visit a pizza joint.",11/29/2016,133,26,5,wzgPnEWt_3jB0IX6LAtTpQ
920,Tiffany C.,0.0,3,Came here during the week in the afternoon and waited 15 minutes for a slice since they make it fresh on the spot. Small restaurant with not too many seats. Dom wasn't here when I came but there was someone younger making pizza. I don't know what all the hype is about but for $5 a slice I can find pizza just as good for a little less. I'm glad I tried it but a little overrated in my opinion.,10/14/2016,223,378,688,mBrzDhLBMin0Dl-V7CRv4Q
921,Lisa R.,0.0,5,"On a failed attempt to go to a bike shop in Sheepshead Bay (it was closed). It was already 7pm on a Friday evening and we decided that since we were in Brooklyn why not pass by Di Fara.I did the mistake of going hungry here and since we were that hungry we should've ordered the Sicilian Pie instead of 4 regular slices. We opted for the slices because it was a shorter wait.  I have to say that it doesn't matter the wait time, it is worth it.Yes, the decor of the place is not eye worthy and the place needs an uplift but Di Fara is one of the spots that you dont go for decoration, you go for the taste and art of how Dom makes each individual pie with TLC. Also, that bug situation outside of the pizzeria, what are they? It was 40 minutes wait of torture (those things did not step down, they just kept biting away even through pair of jeans, but all forgotten when I took my first ever bite of Dom's famous pizza. Loved that they had Newspaper clippings and awards all over the walls and yes it was one of the best slices I've ever had in Brooklyn, this place should go down in history and become a landmark with so much history taken place, come on NYC and do it!Go for the Sicilian pie and it doesn't matter the wait time just go for it! you will regret it in the end.",9/21/2015,456,214,335,X1fduzejAl91kOFBSZhOKA
922,Vahid R.,0.0,5,"For a video review check out this video: youtube.com/watch?v=fSkU…Di Fara Pizza is a pizzeria located at 1424 Avenue J in the Midwood section of Brooklyn, New York City. It has frequently been on best pizza lists with Bourdain stating it is the best of the best. It was also named #1 Zagat rated pizza 8 years running for New York. The cost for a slice is 5$! That means for a whole pizza you are paying 40$, actually there is a discount for getting a whole pie. It's 30$. Domenico DeMarco is the proprieter of this establishment and his Neapolitan pies have thin crusts with a char and hint of Parmesan that are made by hand. Get the original cheese. We ordered the original cheese and the crisp crust that come with nice charred parts tastes delightful.",3/11/2016,3,103,0,9H7ynsSE5E-213AG5_OMHQ
923,Ian W.,0.0,5,"Excellent pizza, lives up to the hype. One of the best I've ever tried. It's a little pricey for a slice but well worth it.",11/14/2017,56,19,0,x1ThNHKFM_9TqldPRHkKJw
924,Michael C.,1.0,5,"No words need be said,  just go.",10/25/2015Updated review,77,679,6,vhGokL-gPFlE35KV7PVHdQ
925,Giselle B.,0.0,3,"It is not the best pizza in the world or in America. I know that they made some famous list about the best pizzas. But it's not that great. I think due to the influx of countless visitors, there's a lack of effort dedicated to the pizza making. Every time I had pizza from there, it was burnt. Personally, the sauce on the pizza was good and flavorful. It had that homemade taste to it. But the pizza was thin and not worth the price ($35 for a whole pie- rip off) or popularity at all. I'm giving it 3 stars for the pizza sauce.",4/25/2013Previous review,1,12,7,sLw8RUXTec4q0cocLqgnaQ
926,Coco L.,0.0,5,"Watching this man make pizza is like watching an artist create a masterpiece...  cash only, orders are written down on a yellow memo pad, Italian opera plays in the background.  Believe the hype, this pizza is worth the trip to Midwood.",4/23/2017,14,48,5,TyXoKaSUkkAXdd2R950hIw
927,Daisy N.,0.0,5,"I never liked pizza before. At least not the part where I could get my hands dirty. Not until I had DiFara's. Although it's slightly over baked it's still the best I've had. If you want the most organic ingredients, come here!!! They have fresh basil and their tomato sauce is like no other. Sometimes they have a line but the line is nothing compared to the first bite of Dom's pizza. This guy got the strongest grip for an elderly. GO HIM! His pizza really is different compared to all the pizzerias in Brooklyn. Seriously, if you happen to be in the neighborhood, go grab a bite!! You will not regret the price.",12/12/2016,3,12,2,Ph_boTHKg6UH9ntm2HEZQg
928,Vlad B.,0.0,5,"If you haven't had di Dara then I really don't know what you've been doing with your life. This is definitely an experience not an everyday pizza spot because no one in reality is gonna wait 40 mins for a pie or pay 5-6 dollars for a regular slice. However, if you have absolutely nothing to do and want to try out some pretty good pizza and indulge in the experience of seeing Mr D himself cut some basil and poor some authentic Italian oil on your pizza then you should definitely give it a try.",3/1/2017,4,29,10,CcvJuJUUKvlOrWr5sYN1sg
929,Josephine Z.,1.0,3,"Difaras is a magical place where $5/slice pizza is made by the expert hands of Mr. Difara himself. Although his pizza is delicious and uses high quality ingredients, this also means that you are stuck with the pizza you are dealt with. Unfortunately for me, I was stuck with a pizza that was half burnt. Oh, awkward. I carried the pizza home with me. When I got home the pizza was good, but not much more than that. Everyone said that you should eat the pizza right away or it's not as good. But if I paid $5 a slice for pizza, I better be able to eat it whenever I want and have it still be amazing! Limited hours, long lines, and a burnt $5/slice pizza had me not exactly dying to go back. But I would be willing to give it another chance.",2/28/2017,800,448,182,N3MRxaL4Glhbr8zJgI_VZA
930,Nadia I.,0.0,4,"I would have given this place 5 stars if it weren't for the wait. It is the best pizza I've had in New York City since I moved here 5 months ago but I planned my visit poorly. I came on a Sunday at 2pm and waited for a pie for 2.5 hours! I am from Austin, and if you know anything about the Texas Capitol you know the people there will wait hours for food, so I wasn't too bothered by the wait, but my New Yorker born boyfriend was. During our wait we crossed the street to Isaacs and bought some chocolate Babka.. Delicious! I would highly recommend including babka if you visit Di Fara, you will have plenty of time since there is no line there! So if asked if the pizza was good, I'd say definitely yes, if asked if its worth the wait, I'd say it depends on what type of person you are. If I go back, I will plan to on a week day as soon as they open.",11/20/2013,207,13,10,PznlLOMe3yH09mhL_YywHw
931,Eric R.,0.0,5,"Not sure if a better pizza place exists on earth.  Hand crafted by master Dominic.  They are closed Monday's and Tuesdays so call ahead.  And sometimes they take huge vacations.  Pizza is cash only and expensive but good lord is it amazing.  Anything you order is unreal.  Opens at 12.  Get there at 1130 to be at the front of the line (yes line).   Hand cut basil and tons of olive oil plus ingredients which are simply better than others.  It's expensive, its great and it's worth the journey.",5/22/2017,251,194,348,QFVcf9iML955o77em4Z1wQ
932,Viktoriya C.,0.0,4,I remember how use to come to this pizza store every week.  Great memories and tasty pizza,10/7/2015,10,3,0,U5b2jpbpYs-Okiw6MzJ5Cw
933,Freddy V.,1.0,3,"Let me first start off by telling you I'm am a HUGE pizza fan.  My love handle existence is due to my over indulgence of this fatty fast food.  With that said, I came here during the summer just to order 2 slices of pizza.  As mentioned in other Yelp reviews, the line was out the door with many customers ready to order a slice or pie of Di Farra Pizza.  My review was based only on purchasing per slice so it might be skewed.  I though the price was outrageous for one slice of pizza.  I believe they were charging over $5 for one slice and $1 for a topping.  Once I began eating the slices I expected the Pizza to taste like Gold.The Pizza did have a lot of taste and I enjoyed eating the thin crust.  The ingredients of the Pizza tasted fresh and I believe it was of high quality.  The Pizza unfortunately did not taste like Gold and I was upset that I spend so much money for one slice.It took 20 minutes just to receive my Pizza which is way to long and my experience wasn't as great as most Yelper's.  Again my experience would have been a lot different if I ordered a pie which decreases the per slice price to $3 and some change. My favorite Pizza by far is still Grimaldi's",6/15/2016,61,302,157,Zi1TJPPIkkjmLpw1PdBHIg
934,Vision X Designs C.,0.0,4,Haven't been here in a long time but the few times I went it was awesome. Very well known in Brooklyn and iconic pizzeria. Not your traditional place but it's not designed to be.,8/22/2013,0,3,0,h1z7_y3cBvTtpHM34urcZA
935,M N.,0.0,1,I've been eating at this pizza place since I was a child. Pizza is nothing special. I had better pizza at other places. My pizza pie was always burnt. I think people go there because it was on food network.,5/18/2017,0,17,7,sy9lYFg5Q5GVK8lgpmzndw
936,Adam H.,0.0,5,"Best pizza I've ever had. We came here a couple Saturdays ago while visiting friends. I would suggest going on a week day because of the wait and how cramped it was but I would recommend trying it if you really enjoy pizza, this is the best. Great pizza and an overall great experience. Great cheese, sauce and the experience of the old Italian guy making it is a nice touch.",8/19/2017,4,73,0,KvToUvrDOlaW0cuO9LdnuA
937,Joey A.,0.0,4,"Very awkward place,I tried waking in and front door was closed. Then I saw a window so I proceeded to that line. The the door opened so I walked in then got locked in. So I looked at menu and and the prices where high,so i thought to myself this pizza must be as good as everybody makes it. So I purchased 1 square $6 WTH and it wasn't even hot.  so I had to limbo under a rope on the way out that has a sign. So I ate the square in the car and it was pretty good. Not the best I had and def not worth the $6. I was wondering what I paid $6 for was it for the slice or the decor? Because neither impressed me. So I must give it a 3.5. Will I try again?sure if I was in the area and if it was time to eat.",4/4/2017,58,73,68,YcbEakiyGrcsNroqT1QIGQ
938,Michael B.,0.0,5,Try to go on a off day (tues/weds) and especially as soon as they open around 6pm.1)Order your pie (get the Sicilian Square) Seating is extremely limited2)Eat/Devour the best pizza you've ever had in your life.3)Pay for your meal once you're done!,8/13/2015,992,74,1061,WIhUXAn7ZtFg0FdOjvKsZQ
939,Tracy S.,0.0,3,"I came here expecting to be blown away.  And although the pizza was good, the rest of the experience is SO TEDIOUS that I had to take away two stars.The BF and I arrived at 4pm, thinking we'd be the first in line for the dinner service starting at 6pm.  We were so smug walking in.  We thought we'd be the second, maybe third pie on order that evening.  We thought we beat them at their own game....So.... we stumble in to find a room already filled with people.  FILLED with people. People waiting for their pizza - from LUNCH.  Some had already been there two hours.  Some had ordered multiple pies and had received 3 out of 4, or 2 out of 3, so they continued to take up valuable wait-space, even though they had already eaten (these folks annoyed me the most, as they already had pizza in their belly).  If the man can only make a few pies an hour, shouldn't they limit how many can be ordered per party?  Anyhoo...  We put in our order at exactly 4:25pm.  By 5pm, they were only taking orders for slices.  By 5:30pm they were not taking ANY further orders that day.  MORE THAN THREE HOURS BEFORE THEY ACTUALLY CLOSE.At around 6pm - technically the START of dinner service - a family was told no more orders, even though they had driven from the Bronx to check out the place (!).  But they stood firm - no more orders.   They wouldn't even sell them a slice.  It was disgraceful.  Our 4:25pm pie was finally served up at 7:05pm.  We ate it greedily in the corner.  It was good, but we were so hungry by then (having skipped lunch thinking we'd be eating much earlier) that I'm not so sure it was sooo delicious or we were ravenous.Moral of the story is:  Go insanely early.  Go when you don't even want pizza.  That way, by the time you get some, you'll probably be hungry for it.",8/12/2013,46,163,3,ehR5ieUf_2M4V51rroT5ag
940,Antonia N.,1.0,4,"We got to Di Fara promptly at 1 when they opened and there were already 50 or so people on line ahead of us. We opted to get slices when we heard it would be about 1.5 hours to wait for a pie. We waited and watched Dom expertly stretch and form the dough, ladle sauce, grate fresh mozzarella on top, give a generous pour of olive oil and slide the pie into the oven. After it comes out they add Parmesan and cut basil on top. The pizza is definitely worth the wait. The dough is thin, light and crispy. The sauce is sweet and the cheese is perfectly melty. Yum!",12/27/2015,149,228,82,WgyM8fe2TKTFR4vhP7Lfyw
941,Rodrigo G.,0.0,5,Amazing pizza texture and pies It's also amazing that he's 78 and is proudly working hard making all that with his family Waiting is tremendous but it's worth every minute,3/4/2016,68,181,33,l9KS9zvfqyyrOKcwJq7b5A
942,Alexandria B.,0.0,3,"I have mixed emotions about this place. The history makes it alluring, he uses fresh ingredients, the pizza IS GOOD and he's the ONLY one making the pizza which is kind of the point right? But just a bit overrated.... This is a classic spot that used to be something amazing. A divey pizza spot that only the locals knew about, but as soon as it got some publicity things got a little out of control. BE WARNED even if you are only the 5th person on line it will still take up to 2 hours to get one pizza. He also doesn't open the restaurant on time... Ever... But I guess you can do that when you're a pizza legend (don't get me wrong I'm totally cool with this). Also, I'm sorry but the prices are just not reasonable. When we went to pay I was shocked! This is really just a Brooklyn experience that you only have to do once. Make sure you're dressed appropriately for the weather because you will have to wait outside and go with a group of friends to kill some time on the line. Also, if you're on the fence about ""I think one pie should be enough for us"" just get two. The pies really aren't that big. Plan on eating it somewhere else because there is barely any table space there. If you haven't been here yet then totally go for it, but you most likely won't want to do it again. Oh yeah, and don't even try calling in an order. After a certain point they just don't even answer the phone (we asked one of his daughters that works there). Yummy pizza, but just not worth going through more than once :).TL;DR: Good to do ONCE, the wait will feel like eternity (so bring friends with you) even if you're third in line, don't bother pre ordering by phone, expensive.",10/25/2015,31,27,18,DSxrIBHJsmuhg46KBxKBAQ
943,Tony H.,1.0,2,"I do not understand? I went last week and they were packed. When I say packed....I mean 45mins for a slice of pizza packed. After waiting this incredibly long wait and watching burnt pizza after burnt pizza get sent out to customers, I began to wonder why this place was so popular. The pizza didn't even look appetizing!!! Maybe I just went on a bad day. I even heard the lady at the counter constantly remark about how bad the pizza was coming out. I finally got my slice. Which was a ridiculous 5 dollars and it was the worst slice I've ever had in New York. I've been to Italy. I've lived in New York for 16 years and I really can't believe this is what they had to offer after all of these reviewS. So disappointing.",12/24/2015,327,64,209,18AJfEGAvUtr80UfZmi7Jg
944,Phuong P.,0.0,3,"My girlfriend and I were super excited to try this place out. We live in Bay Ridge so it is out of the way but we decided to drive out one Saturday morning. We got there about an hour before opening and the line was already wrapped around the block. We got in line and when the doors open we were luckily in the first batch of people that were let in. After coming in you will notice that the spot is nothing fancy and just place your order and sit. It took about an hour for the pizza as Mr. Di Fara is the only one making them. After seeing your pizza, it does look extraordinary and it was piping hot. After taking a bite it was satisfying but just did not justify all we had to go through to just get to this point. The pizza was good but waiting probably almost 2 hours in total to eat in a crammed up room for pizza is not just worth it in my opinion. I won't complain about the price as you should be free to charge whatever you want as long as you have the demand. We got a pie to go but it just wasn't the same at home. In all I would still recommend giving it a shot as it is one of the best and the same pizza might not be around longer. For me however, I prefer to just have my pizza delivered by a local joint and eat it in my own apartment and comfort. That's how pizza should be enjoyed in my opinion or a dollar slice for lunch!",10/22/2017,28,124,0,z_uC0Z4Rd-l-2cX8nfAmIA
945,Fred H.,0.0,2,"Alright.. alright. Two stars? A bit low? No. It used to deserve six stars. But that's when the old man OG was cooking pie. This place has fallen off beyond my imagination. I truly feel sorry for the tourists that only heard of it recently to never have tried the OG pizza. Will never return. It died. RIP, Di Fara.",2/28/2017,6,18,1,DvBzXE6A9eceSKdXaDJ7vA
